bucket,codice,denominazione,termini_processuali,source_files
codex_curated_completion,420321,Vendita di beni ereditari: beni immobili (COLLEGIO),5,kb_09_volontaria_giurisdizione_successioni.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,420325,Vendita beni ereditari mobili ante accettazione ex art. 460 cc,5,kb_09_volontaria_giurisdizione_successioni.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,420326,Vendita beni ereditari immobili ante accettazione ex art. 460 cc,5,kb_09_volontaria_giurisdizione_successioni.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,420330,"Fissazione termini in materia successoria (artt. 749 c.p.c., 481 e 496 c.c.)",3,kb_09_volontaria_giurisdizione_successioni.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,420331,Apposizione e rimozione sigilli in materia successoria (artt. 752-762 e ss. c.p.c.),3,kb_09_volontaria_giurisdizione_successioni.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,420332,Nomina dell'ufficiale che procede all'inventario ex art. 769 c.p.c.,3,kb_09_volontaria_giurisdizione_successioni.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,420999,Altri istituti di volontaria giurisdizione e procedimenti camerali in materia di successioni,3,kb_09_volontaria_giurisdizione_successioni.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,451301,Decreto di omologa degli atti di societa di capitali,3,kb_10_volontaria_giurisdizione_societaria.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,451312,"Nomina di esperto (artt. 2343, 2440, 2498, 2501 quinquies,2504 novies c.c., etc.)",3,kb_10_volontaria_giurisdizione_societaria.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,451314,Nomina del rappresentante comune degli obbligazionisti e dei possessori delle azioni di risparmio (art. 2417 c.c.),3,kb_10_volontaria_giurisdizione_societaria.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,451320,Riduzione del capitale per perdite (art. 2446 c.c.) (COLLEGIO),3,kb_10_volontaria_giurisdizione_societaria.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,451330,Ricorso al Giudice del Registro,3,kb_10_volontaria_giurisdizione_societaria.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,451999,Altri istituti di volontaria giurisdizione e procedimenti camerali in materia di diritto societario,3,kb_10_volontaria_giurisdizione_societaria.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,452330,Ricorso al giudice del Registro in materia non soggetta al d.l.vo n. 5/2003,2,kb_10_volontaria_giurisdizione_societaria.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,453301,Decreto di omologa degli atti di societa di capitali (art. 2436 c.c.),3,kb_10_volontaria_giurisdizione_societaria.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,453312,"Nomina di esperto (artt. 2343, 2343-bis, 2437-ter; 2501-sexies, 2545-undecies c.c., etc.)",2,kb_10_volontaria_giurisdizione_societaria.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,453314,Nomina del rappresentante comune degli obbligazionisti e dei possessori delle azioni di risparmio (art. 2417 c.c.),2,kb_10_volontaria_giurisdizione_societaria.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,453315,Nomina del rappresentante comune dei comproprietari di azioni (art. 2347 c.c.) e di quote (art. 2468 c.c.)obbligazionisti e dei possessori delle azioni di risparmio (art. 2417 c.c.),2,kb_10_volontaria_giurisdizione_societaria.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,453330,Ricorso al giudice del Registro in materia soggetta al d.l.vo n. 5/2003,2,kb_10_volontaria_giurisdizione_societaria.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,453420,"Riduzione del capitale per perdite (art. 2446, 2482-bis c.c.) (COLLEGIO)",2,kb_10_volontaria_giurisdizione_societaria.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,453421,Approvazione della revoca dei sindaci (art. 2400),2,kb_10_volontaria_giurisdizione_societaria.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,453422,"Opposizione dei creditori alla riduzione del capitale per recesso del socio (art. 2437-quater c.c.), alla riduzione per esuberanza (artt. 2445, 2482 c.c.), alla costituzione del patrimonio destinato (art. 2447-quater c.c.), alla revoca dell",5,kb_10_volontaria_giurisdizione_societaria.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,453423,Decreto di accertamento dello scioglimento della societa (art. 2485 c.c.),3,kb_10_volontaria_giurisdizione_societaria.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,453424,Decreto di cancellazione della societa dal registro delle imprese su istanza dell'autorita competente al rilascio delle autorizzazioni (art. 223 quater att. C.c.),5,kb_10_volontaria_giurisdizione_societaria.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,453999,Altre materie soggette al procedimento camerale ex artt. 28 e segg. D.l.vo n. 5/2003,2,kb_10_volontaria_giurisdizione_societaria.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,454001,Ricorso al giudice del Registro ex art. 2190 e 2191 c.c.,3,kb_15_addendum_codici_aggiuntivi.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,454002,Ricorso al giudice del Registro ex art. 2189 c.c.,3,kb_15_addendum_codici_aggiuntivi.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,455001,Nomina di liquidatore (artt. 2309 c.c.; art. 2315 c.c.),3,kb_15_addendum_codici_aggiuntivi.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,455999,Altre materie soggette al procedimento camerale – società di persone,3,kb_15_addendum_codici_aggiuntivi.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,471400,Procedure Concorsuali,3,kb_12_esecuzioni_forzate.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,471402,Istanza per estensione di fallimento (art. 147 del R.D. n. 267/1942,3,kb_11_volontaria_giurisdizione_fallimentare.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,471403,Accertamento dello stato di insolvenza nella Liquidazione coatta amministrativa o nella Amministrazione straordinaria e relativo reclamo,5,kb_11_volontaria_giurisdizione_fallimentare.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,471404,ESDEBITAZIONE DEL DEBITORE INCAPIENTE (CCI),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,471405,LIQUIDAZIONE COATTA AMMINISTRATIVA (CCI),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,471410,Istanza di ammissione alla procedura di Amministrazione controllata e relativo reclamo (artt. 187 del R.D. n. 267/1942),5,kb_11_volontaria_giurisdizione_fallimentare.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,471412,AMMINISTRAZIONE STRAORDINARIA PRODI BIS (CCI),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,471413,AMMINISTRAZIONE STRAORDINARIA L.166/2004 MARZANO (CCI),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,471414,ACCORDI DI RISTRUTTURAZIONE (CCI),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,471415,CONCORDATO PREVENTIVO OMOLOGATO (CCI),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,471416,LIQUIDAZIONE GIUDIZIALE (CCI),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,471417,RISTRUTTURAZIONE DEI DEBITI (CCI),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,471418,CONCORDATO MINORE (CCI),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,471419,LIQUIDAZIONE CONTROLLATA (CCI),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,471420,Conversione da fallimento in liquidazione coatta amministrativa (COLLEGIO),3,kb_11_volontaria_giurisdizione_fallimentare.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,471421,Conversione da fallimento in amministrazione straordinaria (COLLEGIO),3,kb_11_volontaria_giurisdizione_fallimentare.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,471422,Conversione da amministrazione straordinaria in fallimento (COLLEGIO),3,kb_11_volontaria_giurisdizione_fallimentare.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,471423,Concordato Semplificato,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,471424,Concordato Semplificato CCI,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,471425,Piano di Ristrutturazione Omologato CCI,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,471430,"Procedimento di riabilitazione civile del fallito (art. 142 e ss., R.D. n. 267/1942)",3,kb_11_volontaria_giurisdizione_fallimentare.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,471440,Reclamo avverso la chiusura del fallimento (artt. 118 e 119 L.F.),5,kb_11_volontaria_giurisdizione_fallimentare.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,471999,Altri istituti di volontaria giurisdizione e procedimenti camerali in materia di fallimento e procedure concorsuali,3,kb_11_volontaria_giurisdizione_fallimentare.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,472001,Apposizione sigilli,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,473450,PROCEDIMENTO UNITARIO,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,473451,Ricorso per liquidazione giudiziale,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,473452,Ricorso fissazione termine per deposito proposta cp o accordi,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,473453,Ricorso per ammissione concordato preventivo,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,473454,Ricorso per omologa accordi di ristrutturazione,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,473455,Ricorso per la dichiarazione stato insolvenza (lca),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,473456,Ricorso per la dichiarazione stato insolvenza (asp),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,473457,Ricorso per la dichiarazione stato insolvenza (asm),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,473458,Ricorso ristrutturazione debiti del consumatore,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,473459,Ricorso concordato minore,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,473460,Ricorso liquidazione controllata,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,473461,Ricorso per Omologazione Piano di Ristrutturazione,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,481310,Nomina di liquidatore - Sez. Spec. Impresa,3,kb_15_addendum_codici_aggiuntivi.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,481311,Convocazione di assemblea ex art. 2367 c.c.,3,kb_15_addendum_codici_aggiuntivi.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,481312,"Nomina di esperto (artt. 2343, 2440, 2498, 2501 quinquies,2504 novies c.c., etc)",3,kb_15_addendum_codici_aggiuntivi.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,481313,Denunzia ex art. 2409 c.c.,3,kb_15_addendum_codici_aggiuntivi.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,481314,Nomina del rappresentante comune degli obbligazionisti e dei possessori delle az,3,kb_15_addendum_codici_aggiuntivi.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,481320,Riduzione del capitale per perdite (art. 2446 c.c.),3,kb_15_addendum_codici_aggiuntivi.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,481401,Misure protettive,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,481402,"Nomina esperto ex art. 17, lett. a",3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,481403,Liquidazione compensi OCRI,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,481421,Approvazione della revoca dei sindaci (art. 2400),3,kb_15_addendum_codici_aggiuntivi.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,481422,"Procedure ex artt. 2437quat,2445,2482,2447quat,2487ter,2500nov,2503 c.c.",3,kb_15_addendum_codici_aggiuntivi.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,481423,Decreto di accertamento dello scioglimento della società (art. 2485 c.c.),3,kb_15_addendum_codici_aggiuntivi.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,481999,Altre materie soggette al procedimento camerale - Sez. Spec. Impresa,3,kb_15_addendum_codici_aggiuntivi.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,490999,Altri procedimenti camerali,3,kb_11_volontaria_giurisdizione_fallimentare.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,510012,Espropriazione Mobiliare presso il debitore (CARTABIA),5,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,510100,Deposito verbale di pagamento a mani dell'Ufficiale Giudiziario,5,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,511010,"Istanza di rifissazione dello sfratto ex art. 6, L. n. 431/1998",5,kb_00_sfratti.json;kb_12_esecuzioni_forzate.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,511011,"Istanza di decadenza da sospensione dello sfratto ex art. 6, L. n. 431/1998",5,kb_00_sfratti.json;kb_12_esecuzioni_forzate.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,511013,Liquidazione delle spese di esecuzione ex art. 611 c.p.c,5,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,511999,Altre ipotesi,5,kb_12_esecuzioni_forzate.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,512021,Rimborso spese di esecuzione (art. 614 c.p.c.),5,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,512022,Ricorso per misure di coercizione indiretta (art. 614-bis),5,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,520001,Ricorso all'esattore per l'autorizzazione a trattenere la somma ricavata dalla vendita (R.D. 639/1910),5,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,520002,Vendita del pegno,5,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,520003,Esecuzione forzata per l'espropriazione del marchio,5,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,520004,Vendita di navi e aeromobili,5,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,520005,Esecuzione esattoriale Mobiliare,5,kb_12_esecuzioni_forzate.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,520006,Esecuzione esattoriale Mobiliare presso terzi,5,kb_12_esecuzioni_forzate.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,520999,Altre ipotesi,5,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,530011,Opposizione all'esecuzione mobiliare,5,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,530021,Opposizione agli atti esecutivi mobiliari,5,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,530031,Opposizione di terzo all'esecuzione mobiliare,5,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,610012,Espropriazione Immobiliare (CARTABIA),5,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,620001,Esecuzione esattoriale Immobiliare,10,kb_12_esecuzioni_forzate.json;kb_98_top9_set2_parte1.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,630012,Opposizione all'esecuzione immobiliare,5,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,630022,Opposizione agli atti esecutivi immobiliari,5,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,630032,Opposizione del terzo all'esecuzione immobiliare,5,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,700001,Asseverazione di perizia,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,700002,Asseverazione di traduzione,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,700011,Atto notorio,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,700012,Dichiarazione sostitutiva di atto notorio,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,701001,Autenticazione di documento,2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,701002,Autenticazione di firma,2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,701003,Autenticazione di fotografia,2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,709999,Altri atti amministrativi,2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,710001,Istanza di Conciliazione,2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B00000,Migrazione,2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B01001,Autorizzazione al rilascio degli atti di cui all'art. 28 co.3 L. 184/1983 - Adottato minorenne,5,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B01002,Autorizzazione al rilascio degli atti di cui all'art. 28 co.3 L. 184/1983 - Adottato maggiorenne,5,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B01003,Istanza per l'accesso alle informazioni sulla famiglia d'origine (art. 28 co. 4 L. 184/1983) - Adottato minorenne,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B01004,Istanza per l'accesso alle informazioni sulla famiglia d'origine (art. 28 co. 5 L. 184/1983) - Adottato maggiorenne (> 18 e < 25 anni),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B01005,Istanza per l'accesso alle informazioni sulla famiglia d'origine (art. 28 co. 5 L. 184/1983) - Adottato maggiorenne (>= 25 anni),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B02001,Interdizione e inabilitazione ex art. 416 Cod. Civ.,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B02002,"Procedure per il rimpatrio dei minori sottratti ovvero dell'attuazione del diritto di visita del genitore non affidatario (Convenzione Aja 25.10.1980 ratificata con L. 64/1994, artt. 6 e 7)",3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B02003,Scambio di informazioni tra Stati membri (art. 80 Reg. UE 1111/2019),2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B02004,Cooperazione per attuazione tra Stati membri (art. 81 Reg. UE 1111/2019),2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B02005,Collocamento del minore in altro Stato membro (art. 82 Reg. UE 1111/2019),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B02006,Provvedimenti cautelari a favore di minori per cui è competente un¿autorità estera (art. 15 Reg. UE 1111/2019),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B02007,Collocamento del minore in altro Stato non UE (Art. 33 Convenzione Aja 19/10/1996),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B02008,Altri procedimenti contenziosi,2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B02009,Segnalazione in merito all'ingresso di un minore in Italia (art. 33 co. 4 e 5 L. 184/1983),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B02010,Procedimento per l'espatrio del minore a scopo di adozione (art. 40 L. 184/1983),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B02011,Accertamento dell'età del minore (art. 19-bis D. Lgs 142/2015),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B02012,Accoglienza minori non accompagnati (art. 19 D. Lgs. 142/2015),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B02013,Autorizzazione per i genitori stranieri all'ingresso o alla permanenza in Italia a seguito del minore (art. 31 co.3 D. Lgs. 286/1998),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B02014,Procedimento per espulsione del minore (art. 31 co.4 D. Lgs. 286/1998),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B02015,Procedimento ex art. 33 D. Lgs. 286/1998,2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B02016,Affidamento minori (ante Riforma Cartabia),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B02017,Proroga periodo di affidamento (ante Riforma Cartabia),2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B02018,Affidamento familiare (art.4 co.2 L. 184/1983),2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B02019,Proroga periodo di affidamento familiare (art. 4 co. 4 L. 184/1983),2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B02020,Affidamento ai servizi sociali (Art. 5-bis L. n. 184/1983),2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B02021,Proroga periodo di affidamento ai servizi (Art. 5-bis L. n. 184/1983),2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B02022,Proroga collocamento in comunità/casa famiglia (art. 4 co.7 L. 184/1983),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B02023,Attuazione dei provvedimenti sull'affidamento (Art. 473 bis.38 Cpc),2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B02024,Provvedimenti in caso di inadempienze o violazioni (Art. 473 bis.39 C.p.c.),2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B02025,Ammissione al matrimonio del minore (art. 84 Cod. Civ.),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B02026,Decadenza dalla responsabilità genitoriale sui figli (art. 330 Cod. Civ.),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B02027,Reintegrazione nella responsabilità genitoriale (art. 332 Cod. Civ.),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B02028,Procedimento ex art. 333 Cod. Civ. (Condotta del genitore pregiudizievole ai figli),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B02029,Procedimento ex art. 334 Cod. Civ. (Rimozione dell'amministrazione),2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B02030,Procedimento ex art. 335 Cod. Civ. (Riammissione dell'amministrazione),2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B02031,Procedimento ex art. 371 Cod. Civ. co.2 (Autorizzazione del tutore alla continuazione di un'impresa commerciale nell'interesse del minore),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B02032,Autorizzazione al riconoscimento (art. 251 Cod. Civ.),2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B02033,Autorizzazione al riconoscimento dei figli nati fuori dal matrimonio (Art. 250 co.5 CC),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B02034,Regolamentazione rapporti con gli ascendenti (art. 317-bis Cod. Civ.),2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B02035,Procedimento per verifica veridicità del riconoscimento del figlio naturale (art. 74 L. 184/1983),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B02036,Rettificazioni/formazioni relative agli atti dello stato civile (art. 100 DPR 396/2000),2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B02037,Istanza ex art. 473 bis.69 Cpc (Ordini di protezione contro gli abusi familiari ¿ soggetto minore),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B02038,Convalida del provvedimento ex art. 403 CC,2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B02039,Reclamo avverso i decreti del Giudice tutelare (art. 45 Disp. Att. Cod. Civ.),5,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B02040,Apertura della tutela parentale di minori stranieri non accompagnati,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B02041,Apertura della tutela di minore privo di genitori (deceduti o decaduti o sospesi) - Art. 473 bis.7 Cpc,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B02042,Apertura della tutela di minori stranieri non accompagnati,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B02043,Altri procedimenti camerali,2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B02044,Misure applicabili ai minori per condotta o per carattere (Art. 25 R.D. 1404/1934),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B02045,Procedimento ex art. 25 bis R.D. 1404/1934 (Minori che esercitano la prostituzione o vittime di reati a carattere sessuale),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B02046,Prosieguo amministrativo ex art. 29 R.D. 1404/1934,2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B02047,Affidamento ai servizi sociali del minore straniero non accompagnato che ha raggiunto la maggiore età (art. 13 L. 47/2017),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B03001,Procedimenti per la dichiarazione di adottabilità minori con genitore noto (artt. 8 e seg. L. 184/1983),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B03002,Procedimenti per la dichiarazione di adottabilità minori con genitore ignoto (art. 11 co. 2 L. 184/1983),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B03003,Revoca dello stato di adottabilità (Art. 21 L. 184/1983),2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B03004,Sospensione procedimento di adottabilità per minore non riconoscibile per difetto di età (art. 11 co. 3 L. 184/1983),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B04001,Adozione in casi particolari (art. 44 lett. a L. n. 184/1983 - minore orfano),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B04002,Adozione in casi particolari (art. 44 lett. b L. n. 184/1983 - figlio dell'altro coniuge),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B04003,Adozione in casi particolari (art. 44 lett. c L. n. 184/1983 - minore orfano e portatore di handicap),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B04004,Adozione in casi particolari (art. 44 lett. d L. n. 184/1983 - impossibilità affidamento preadottivo),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B04005,Revoca adozione in casi particolari per fatto dell'adottato (Art. 51 L. n. 184/1983),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B04006,Revoca adozione in casi particolari per fatto dell'adottante (Art. 52 L. n. 184/1983),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B04007,Procedimento di adozione ex art. 35 co. 2 L. 184/1983 (ratifica adozione estera),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B04008,Procedimento di adozione ex art. 35 co. 4 L. 184/1983 (ratifica adozione estera con affido preadottivo),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B04009,Procedimento di adozione ex art. 36 co. 2 L. 184/1983 (Paesi non Aja),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B04010,Procedimento di adozione ex art. 36 co. 4 L. 184/1983 (cittadini italiani residenti all¿estero),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B04011,Abbinamento a scopo adottivo (art. 22 co. 5 L. 184/1983),2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B04012,Procedimento di adozione nazionale (art. 25 L. 184/1983),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B05001,Dichiarazione di disponibilità all'adozione nazionale (artt. 22 e seg. L. 184/1983),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B05002,Dichiarazione di disponibilità all'adozione internazionale (art. 29 bis 184/1983),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B05003,Revoca decreto di idoneità adozione internazionale (art. 30 co. 4 L. 184/1983),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B06001,"Opposizione al decreto di liquidazione al difensore, all'ausiliario e al consulente tecnico (artt. 84 e 170 TUSG)",5,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B06002,Opposizione alla revoca dell'ammissione al P.S.S. (art. 170 TUSG),5,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B06003,Opposizione avverso il decreto di liquidazione al difensore,5,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B06004,Prove delegate art. 203 C.p.c.,2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,B06005,Reclamo alla mancata ammissione al Gratuito patrocinio,5,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C00000,Migrazione,2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C01001,Richiesta apertura stato di adottabilita,2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C01002,Abbandono minori,3,kb_99_completamento_codici_ufficiali.json
