module,macro_area,codice,denominazione,field,source_path,full_path,service_path,source_present,full_kb_present,service_present,ui_supported,lex_supported,source_steps,service_steps,missing_steps_in_service,source_value,service_value,value_changed_in_service,service_error,status
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_RESPONSABILITA_MEDICO_SANITARIA_160040,Responsabilità medico-sanitaria (L. 24/2017 Gelli-Bianco),specialistica:doppio_binario_responsabilita_l_24_2017,doppio_binario_responsabilita_l_24_2017,doppio_binario_responsabilita_l_24_2017,doppio_binario_responsabilita_l_24_2017,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_RESPONSABILITA_MEDICO_SANITARIA_160040,Responsabilità medico-sanitaria (L. 24/2017 Gelli-Bianco),specialistica:elementi_critici_della_responsabilita,elementi_critici_della_responsabilita,elementi_critici_della_responsabilita,elementi_critici_della_responsabilita,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_RESPONSABILITA_MEDICO_SANITARIA_160040,Responsabilità medico-sanitaria (L. 24/2017 Gelli-Bianco),specialistica:tipologie_di_danni_risarcibili,tipologie_di_danni_risarcibili,tipologie_di_danni_risarcibili,tipologie_di_danni_risarcibili,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_APPALTO_VIZI_DIFFORMITA_GARANZIA_143005,Risoluzione contratto di appalto per vizi/difformità + garanzia (artt. 1667-1669 c.c.),denominazione,denominazione,denominazione,denominazione,True,True,True,True,True,,,,Risoluzione contratto di appalto per vizi/difformità + garanzia (artt. 1667-1669 c.c.),Risoluzione contratto di appalto per vizi/difformità + garanzia (artt. 1667-1669 c.c.),False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_APPALTO_VIZI_DIFFORMITA_GARANZIA_143005,Risoluzione contratto di appalto per vizi/difformità + garanzia (artt. 1667-1669 c.c.),categoria,categoria,categoria,categoria,True,True,True,True,True,,,,Contratti - appalto - patologia,Contratti - appalto - patologia,False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_APPALTO_VIZI_DIFFORMITA_GARANZIA_143005,Risoluzione contratto di appalto per vizi/difformità + garanzia (artt. 1667-1669 c.c.),sottocategoria,sottocategoria,sottocategoria,sottocategoria,True,True,True,True,True,,,,"Azione del committente per vizi, difformità o gravi difetti dell'opera appaltata","Azione del committente per vizi, difformità o gravi difetti dell'opera appaltata",False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_APPALTO_VIZI_DIFFORMITA_GARANZIA_143005,Risoluzione contratto di appalto per vizi/difformità + garanzia (artt. 1667-1669 c.c.),rito,rito,rito,rito,True,True,True,True,True,,,,Rito ordinario di cognizione preceduto da MEDIAZIONE OBBLIGATORIA per appalti edilizi (rientranti in 'contratti'); ATP 696-bis molto utile,Rito ordinario di cognizione preceduto da MEDIAZIONE OBBLIGATORIA per appalti edilizi (rientranti in 'contratti'); ATP 696-bis molto utile,False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_APPALTO_VIZI_DIFFORMITA_GARANZIA_143005,Risoluzione contratto di appalto per vizi/difformità + garanzia (artt. 1667-1669 c.c.),competenza,competenza,competenza,competenza,True,True,True,True,True,,,,Tribunale - foro residenza convenuto o luogo esecuzione opera (art. 20 c.p.c.),Tribunale - foro residenza convenuto o luogo esecuzione opera (art. 20 c.p.c.),False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_APPALTO_VIZI_DIFFORMITA_GARANZIA_143005,Risoluzione contratto di appalto per vizi/difformità + garanzia (artt. 1667-1669 c.c.),uffici_destinatari,uffici_destinatari,uffici_destinatari,uffici_destinatari,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_APPALTO_VIZI_DIFFORMITA_GARANZIA_143005,Risoluzione contratto di appalto per vizi/difformità + garanzia (artt. 1667-1669 c.c.),tipologie_di_intervento,tipologie_di_intervento,tipologie_di_intervento,tipologie_di_intervento,False,False,False,True,False,,,,,,False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_APPALTO_VIZI_DIFFORMITA_GARANZIA_143005,Risoluzione contratto di appalto per vizi/difformità + garanzia (artt. 1667-1669 c.c.),presupposti_sostanziali,presupposti_sostanziali,presupposti_sostanziali,presupposti_sostanziali,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_APPALTO_VIZI_DIFFORMITA_GARANZIA_143005,Risoluzione contratto di appalto per vizi/difformità + garanzia (artt. 1667-1669 c.c.),legittimati_attivi,legittimati_attivi,legittimati_attivi,legittimati_attivi,False,False,False,True,False,,,,,,False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_APPALTO_VIZI_DIFFORMITA_GARANZIA_143005,Risoluzione contratto di appalto per vizi/difformità + garanzia (artt. 1667-1669 c.c.),obbligo_mediazione,obbligo_mediazione,obbligo_mediazione,obbligo_mediazione,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_APPALTO_VIZI_DIFFORMITA_GARANZIA_143005,Risoluzione contratto di appalto per vizi/difformità + garanzia (artt. 1667-1669 c.c.),adempimenti_propedeutici,adempimenti_propedeutici,adempimenti_propedeutici,adempimenti_propedeutici,True,True,True,True,True,"1,2,3,4,5,6,7","1,2,3,4,5,6,7",,,,False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_APPALTO_VIZI_DIFFORMITA_GARANZIA_143005,Risoluzione contratto di appalto per vizi/difformità + garanzia (artt. 1667-1669 c.c.),richiesta_provvedimenti_urgenti,richiesta_provvedimenti_urgenti,richiesta_provvedimenti_urgenti,richiesta_provvedimenti_urgenti,False,False,False,True,False,,,,,,False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_APPALTO_VIZI_DIFFORMITA_GARANZIA_143005,Risoluzione contratto di appalto per vizi/difformità + garanzia (artt. 1667-1669 c.c.),avvertimenti_obbligatori,atto_principale.avvertimenti_obbligatori,atto_principale.avvertimenti_obbligatori,atto_principale.avvertimenti_obbligatori,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_APPALTO_VIZI_DIFFORMITA_GARANZIA_143005,Risoluzione contratto di appalto per vizi/difformità + garanzia (artt. 1667-1669 c.c.),allegati_obbligatori,allegati_obbligatori,allegati_obbligatori,allegati_obbligatori,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_APPALTO_VIZI_DIFFORMITA_GARANZIA_143005,Risoluzione contratto di appalto per vizi/difformità + garanzia (artt. 1667-1669 c.c.),termini_processuali,termini_processuali,termini_processuali,termini_processuali,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_APPALTO_VIZI_DIFFORMITA_GARANZIA_143005,Risoluzione contratto di appalto per vizi/difformità + garanzia (artt. 1667-1669 c.c.),esiti_processuali_tipici,esiti_processuali_tipici,esiti_processuali_tipici,esiti_processuali_tipici,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_APPALTO_VIZI_DIFFORMITA_GARANZIA_143005,Risoluzione contratto di appalto per vizi/difformità + garanzia (artt. 1667-1669 c.c.),normativa,normativa,normativa,normativa,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_APPALTO_VIZI_DIFFORMITA_GARANZIA_143005,Risoluzione contratto di appalto per vizi/difformità + garanzia (artt. 1667-1669 c.c.),atto_principale,atto_principale,atto_principale,atto_principale,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_APPALTO_VIZI_DIFFORMITA_GARANZIA_143005,Risoluzione contratto di appalto per vizi/difformità + garanzia (artt. 1667-1669 c.c.),fonti_verifica_web,fonti_verifica_web,fonti_verifica_web,fonti_verifica_web,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_APPALTO_VIZI_DIFFORMITA_GARANZIA_143005,Risoluzione contratto di appalto per vizi/difformità + garanzia (artt. 1667-1669 c.c.),presidi_operativi_integrativi,presidi_operativi_integrativi,presidi_operativi_integrativi,presidi_operativi_integrativi,False,False,True,True,True,,,,,,False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_APPALTO_VIZI_DIFFORMITA_GARANZIA_143005,Risoluzione contratto di appalto per vizi/difformità + garanzia (artt. 1667-1669 c.c.),specialistica:differenza_critica_1667_vs_1669,differenza_critica_1667_vs_1669,differenza_critica_1667_vs_1669,differenza_critica_1667_vs_1669,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_APPALTO_VIZI_DIFFORMITA_GARANZIA_143005,Risoluzione contratto di appalto per vizi/difformità + garanzia (artt. 1667-1669 c.c.),specialistica:rimedi_disponibili_1668,rimedi_disponibili_1668,rimedi_disponibili_1668,rimedi_disponibili_1668,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_SERVITU_PREDIALI_130013,"Servitù prediali - costituzione, accertamento, modifiche (artt. 1027-1099 c.c.)",denominazione,denominazione,denominazione,denominazione,True,True,True,True,True,,,,"Servitù prediali - costituzione, accertamento, modifiche (artt. 1027-1099 c.c.)","Servitù prediali - costituzione, accertamento, modifiche (artt. 1027-1099 c.c.)",False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_SERVITU_PREDIALI_130013,"Servitù prediali - costituzione, accertamento, modifiche (artt. 1027-1099 c.c.)",categoria,categoria,categoria,categoria,True,True,True,True,True,,,,Diritti reali - servitù,Diritti reali - servitù,False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_SERVITU_PREDIALI_130013,"Servitù prediali - costituzione, accertamento, modifiche (artt. 1027-1099 c.c.)",sottocategoria,sottocategoria,sottocategoria,sottocategoria,True,True,True,True,True,,,,"Azioni relative all'esistenza, contenuto, esercizio o estinzione di servitù prediali","Azioni relative all'esistenza, contenuto, esercizio o estinzione di servitù prediali",False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_SERVITU_PREDIALI_130013,"Servitù prediali - costituzione, accertamento, modifiche (artt. 1027-1099 c.c.)",rito,rito,rito,rito,True,True,True,True,True,,,,Rito ordinario di cognizione preceduto da MEDIAZIONE OBBLIGATORIA (diritti reali),Rito ordinario di cognizione preceduto da MEDIAZIONE OBBLIGATORIA (diritti reali),False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_SERVITU_PREDIALI_130013,"Servitù prediali - costituzione, accertamento, modifiche (artt. 1027-1099 c.c.)",competenza,competenza,competenza,competenza,True,True,True,True,True,,,,Tribunale del luogo immobile (art. 21 c.p.c.) - foro esclusivo,Tribunale del luogo immobile (art. 21 c.p.c.) - foro esclusivo,False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_SERVITU_PREDIALI_130013,"Servitù prediali - costituzione, accertamento, modifiche (artt. 1027-1099 c.c.)",uffici_destinatari,uffici_destinatari,uffici_destinatari,uffici_destinatari,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_SERVITU_PREDIALI_130013,"Servitù prediali - costituzione, accertamento, modifiche (artt. 1027-1099 c.c.)",tipologie_di_intervento,tipologie_di_intervento,tipologie_di_intervento,tipologie_di_intervento,False,False,False,True,False,,,,,,False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_SERVITU_PREDIALI_130013,"Servitù prediali - costituzione, accertamento, modifiche (artt. 1027-1099 c.c.)",presupposti_sostanziali,presupposti_sostanziali,presupposti_sostanziali,presupposti_sostanziali,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_SERVITU_PREDIALI_130013,"Servitù prediali - costituzione, accertamento, modifiche (artt. 1027-1099 c.c.)",legittimati_attivi,legittimati_attivi,legittimati_attivi,legittimati_attivi,False,False,False,True,False,,,,,,False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_SERVITU_PREDIALI_130013,"Servitù prediali - costituzione, accertamento, modifiche (artt. 1027-1099 c.c.)",obbligo_mediazione,obbligo_mediazione,obbligo_mediazione,obbligo_mediazione,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_SERVITU_PREDIALI_130013,"Servitù prediali - costituzione, accertamento, modifiche (artt. 1027-1099 c.c.)",adempimenti_propedeutici,adempimenti_propedeutici,adempimenti_propedeutici,adempimenti_propedeutici,True,True,True,True,True,"1,2,3,4,5,6","1,2,3,4,5,6",,,,False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_SERVITU_PREDIALI_130013,"Servitù prediali - costituzione, accertamento, modifiche (artt. 1027-1099 c.c.)",richiesta_provvedimenti_urgenti,richiesta_provvedimenti_urgenti,richiesta_provvedimenti_urgenti,richiesta_provvedimenti_urgenti,False,False,False,True,False,,,,,,False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_SERVITU_PREDIALI_130013,"Servitù prediali - costituzione, accertamento, modifiche (artt. 1027-1099 c.c.)",avvertimenti_obbligatori,atto_principale.avvertimenti_obbligatori,atto_principale.avvertimenti_obbligatori,atto_principale.avvertimenti_obbligatori,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_SERVITU_PREDIALI_130013,"Servitù prediali - costituzione, accertamento, modifiche (artt. 1027-1099 c.c.)",allegati_obbligatori,allegati_obbligatori,allegati_obbligatori,allegati_obbligatori,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_SERVITU_PREDIALI_130013,"Servitù prediali - costituzione, accertamento, modifiche (artt. 1027-1099 c.c.)",termini_processuali,termini_processuali,termini_processuali,termini_processuali,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_SERVITU_PREDIALI_130013,"Servitù prediali - costituzione, accertamento, modifiche (artt. 1027-1099 c.c.)",esiti_processuali_tipici,esiti_processuali_tipici,esiti_processuali_tipici,esiti_processuali_tipici,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_SERVITU_PREDIALI_130013,"Servitù prediali - costituzione, accertamento, modifiche (artt. 1027-1099 c.c.)",normativa,normativa,normativa,normativa,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_SERVITU_PREDIALI_130013,"Servitù prediali - costituzione, accertamento, modifiche (artt. 1027-1099 c.c.)",atto_principale,atto_principale,atto_principale,atto_principale,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_SERVITU_PREDIALI_130013,"Servitù prediali - costituzione, accertamento, modifiche (artt. 1027-1099 c.c.)",fonti_verifica_web,fonti_verifica_web,fonti_verifica_web,fonti_verifica_web,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_SERVITU_PREDIALI_130013,"Servitù prediali - costituzione, accertamento, modifiche (artt. 1027-1099 c.c.)",presidi_operativi_integrativi,presidi_operativi_integrativi,presidi_operativi_integrativi,presidi_operativi_integrativi,False,False,True,True,True,,,,,,False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_SERVITU_PREDIALI_130013,"Servitù prediali - costituzione, accertamento, modifiche (artt. 1027-1099 c.c.)",specialistica:tipologie_di_azioni_relative_a_servitu,tipologie_di_azioni_relative_a_servitu,tipologie_di_azioni_relative_a_servitu,tipologie_di_azioni_relative_a_servitu,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_SERVITU_PREDIALI_130013,"Servitù prediali - costituzione, accertamento, modifiche (artt. 1027-1099 c.c.)",specialistica:modalita_di_costituzione_servitu,modalita_di_costituzione_servitu,modalita_di_costituzione_servitu,modalita_di_costituzione_servitu,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_VOLONTARIA_GIURISDIZIONE_MINORI_AUTORIZZAZIONI_414001,Volontaria giurisdizione su minori - autorizzazioni atti rappresentanti legali,denominazione,denominazione,denominazione,denominazione,True,True,True,True,True,,,,Volontaria giurisdizione su minori - autorizzazioni atti rappresentanti legali,Volontaria giurisdizione su minori - autorizzazioni atti rappresentanti legali,False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_VOLONTARIA_GIURISDIZIONE_MINORI_AUTORIZZAZIONI_414001,Volontaria giurisdizione su minori - autorizzazioni atti rappresentanti legali,categoria,categoria,categoria,categoria,True,True,True,True,True,,,,Volontaria giurisdizione - protezione minore,Volontaria giurisdizione - protezione minore,False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_VOLONTARIA_GIURISDIZIONE_MINORI_AUTORIZZAZIONI_414001,Volontaria giurisdizione su minori - autorizzazioni atti rappresentanti legali,sottocategoria,sottocategoria,sottocategoria,sottocategoria,True,True,True,True,True,,,,Autorizzazioni del Giudice Tutelare per atti dei rappresentanti legali (genitori esercenti potestà o tutori) eccedenti l'ordinaria amministrazione,Autorizzazioni del Giudice Tutelare per atti dei rappresentanti legali (genitori esercenti potestà o tutori) eccedenti l'ordinaria amministrazione,False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_VOLONTARIA_GIURISDIZIONE_MINORI_AUTORIZZAZIONI_414001,Volontaria giurisdizione su minori - autorizzazioni atti rappresentanti legali,rito,rito,rito,rito,True,True,True,True,True,,,,Procedimento camerale di volontaria giurisdizione davanti al GIUDICE TUTELARE,Procedimento camerale di volontaria giurisdizione davanti al GIUDICE TUTELARE,False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_VOLONTARIA_GIURISDIZIONE_MINORI_AUTORIZZAZIONI_414001,Volontaria giurisdizione su minori - autorizzazioni atti rappresentanti legali,competenza,competenza,competenza,competenza,True,True,True,True,True,,,,GIUDICE TUTELARE del luogo di residenza del minore,GIUDICE TUTELARE del luogo di residenza del minore,False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_VOLONTARIA_GIURISDIZIONE_MINORI_AUTORIZZAZIONI_414001,Volontaria giurisdizione su minori - autorizzazioni atti rappresentanti legali,uffici_destinatari,uffici_destinatari,uffici_destinatari,uffici_destinatari,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_VOLONTARIA_GIURISDIZIONE_MINORI_AUTORIZZAZIONI_414001,Volontaria giurisdizione su minori - autorizzazioni atti rappresentanti legali,tipologie_di_intervento,tipologie_di_intervento,tipologie_di_intervento,tipologie_di_intervento,False,False,False,True,False,,,,,,False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_VOLONTARIA_GIURISDIZIONE_MINORI_AUTORIZZAZIONI_414001,Volontaria giurisdizione su minori - autorizzazioni atti rappresentanti legali,presupposti_sostanziali,presupposti_sostanziali,presupposti_sostanziali,presupposti_sostanziali,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_VOLONTARIA_GIURISDIZIONE_MINORI_AUTORIZZAZIONI_414001,Volontaria giurisdizione su minori - autorizzazioni atti rappresentanti legali,legittimati_attivi,legittimati_attivi,legittimati_attivi,legittimati_attivi,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_VOLONTARIA_GIURISDIZIONE_MINORI_AUTORIZZAZIONI_414001,Volontaria giurisdizione su minori - autorizzazioni atti rappresentanti legali,obbligo_mediazione,obbligo_mediazione,obbligo_mediazione,obbligo_mediazione,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_VOLONTARIA_GIURISDIZIONE_MINORI_AUTORIZZAZIONI_414001,Volontaria giurisdizione su minori - autorizzazioni atti rappresentanti legali,adempimenti_propedeutici,adempimenti_propedeutici,adempimenti_propedeutici,adempimenti_propedeutici,True,True,True,True,True,"1,2,3,4,5,6","1,2,3,4,5,6",,,,False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_VOLONTARIA_GIURISDIZIONE_MINORI_AUTORIZZAZIONI_414001,Volontaria giurisdizione su minori - autorizzazioni atti rappresentanti legali,richiesta_provvedimenti_urgenti,richiesta_provvedimenti_urgenti,richiesta_provvedimenti_urgenti,richiesta_provvedimenti_urgenti,False,False,False,True,False,,,,,,False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_VOLONTARIA_GIURISDIZIONE_MINORI_AUTORIZZAZIONI_414001,Volontaria giurisdizione su minori - autorizzazioni atti rappresentanti legali,avvertimenti_obbligatori,atto_principale.avvertimenti_obbligatori,atto_principale.avvertimenti_obbligatori,atto_principale.avvertimenti_obbligatori,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_VOLONTARIA_GIURISDIZIONE_MINORI_AUTORIZZAZIONI_414001,Volontaria giurisdizione su minori - autorizzazioni atti rappresentanti legali,allegati_obbligatori,allegati_obbligatori,allegati_obbligatori,allegati_obbligatori,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_VOLONTARIA_GIURISDIZIONE_MINORI_AUTORIZZAZIONI_414001,Volontaria giurisdizione su minori - autorizzazioni atti rappresentanti legali,termini_processuali,termini_processuali,termini_processuali,termini_processuali,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_VOLONTARIA_GIURISDIZIONE_MINORI_AUTORIZZAZIONI_414001,Volontaria giurisdizione su minori - autorizzazioni atti rappresentanti legali,esiti_processuali_tipici,esiti_processuali_tipici,esiti_processuali_tipici,esiti_processuali_tipici,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_VOLONTARIA_GIURISDIZIONE_MINORI_AUTORIZZAZIONI_414001,Volontaria giurisdizione su minori - autorizzazioni atti rappresentanti legali,normativa,normativa,normativa,normativa,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_VOLONTARIA_GIURISDIZIONE_MINORI_AUTORIZZAZIONI_414001,Volontaria giurisdizione su minori - autorizzazioni atti rappresentanti legali,atto_principale,atto_principale,atto_principale,atto_principale,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_VOLONTARIA_GIURISDIZIONE_MINORI_AUTORIZZAZIONI_414001,Volontaria giurisdizione su minori - autorizzazioni atti rappresentanti legali,fonti_verifica_web,fonti_verifica_web,fonti_verifica_web,fonti_verifica_web,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_VOLONTARIA_GIURISDIZIONE_MINORI_AUTORIZZAZIONI_414001,Volontaria giurisdizione su minori - autorizzazioni atti rappresentanti legali,presidi_operativi_integrativi,presidi_operativi_integrativi,presidi_operativi_integrativi,presidi_operativi_integrativi,False,False,True,True,True,,,,,,False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_VOLONTARIA_GIURISDIZIONE_MINORI_AUTORIZZAZIONI_414001,Volontaria giurisdizione su minori - autorizzazioni atti rappresentanti legali,specialistica:atti_che_richiedono_autorizzazione_GT_art_320_374,atti_che_richiedono_autorizzazione_GT_art_320_374,atti_che_richiedono_autorizzazione_GT_art_320_374,atti_che_richiedono_autorizzazione_GT_art_320_374,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_VOLONTARIA_GIURISDIZIONE_MINORI_AUTORIZZAZIONI_414001,Volontaria giurisdizione su minori - autorizzazioni atti rappresentanti legali,specialistica:atti_che_richiedono_autorizzazione_TRIBUNALE_art_375,atti_che_richiedono_autorizzazione_TRIBUNALE_art_375,atti_che_richiedono_autorizzazione_TRIBUNALE_art_375,atti_che_richiedono_autorizzazione_TRIBUNALE_art_375,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set9_parte1.json,TOP9_CODICI_FREQUENTI_SET9_PARTE1,GUIDA_DIFETTO_CONFORMITA_BENI_CONSUMO_140005,Difetto di conformità nella vendita di beni di consumo (artt. 128-135 Cod. Consumo),denominazione,denominazione,denominazione,denominazione,True,True,True,True,True,,,,Difetto di conformità nella vendita di beni di consumo (artt. 128-135 Cod. Consumo),Difetto di conformità nella vendita di beni di consumo (artt. 128-135 Cod. Consumo),False,,ok
